Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Device,Amount,Class
163374,2.112564712,0.674719772,-2.813517546,0.474281121,1.295403947,-0.925483274,0.409599206,-0.356771144,0.308550034,-1.251854279,-0.222917482,0.316665822,1.70471642,-2.90720825,0.996796594,0.943571278,1.382993952,1.358098878,-0.414592729,0.001968061,0.060454051,0.418978388,-0.123208392,-0.140703297,0.43008651,-0.095641196,0.024442521,0.010667735,0,1,1
163377,1.751562642,0.126612684,-0.126487093,3.490290776,0.210299379,1.056099421,-0.465810722,0.327718697,-0.769236544,1.54628213,0.141053827,0.251373191,0.069010434,0.149900327,-0.680898872,1.830581879,-1.511840941,0.461481867,-1.255694818,-0.096927423,-0.093829595,-0.523613223,0.347384575,0.185902928,-0.562445714,-0.397773025,-0.013707889,-0.020841452,0,68.08,1
163377,-0.582225233,1.477035773,-0.860941157,-0.896826048,1.003408604,-0.329933693,0.914782037,0.052950557,0.220844183,0.240170516,0.840559881,0.719014118,0.438953697,-1.145519594,-0.912767055,0.555203011,-0.068818125,0.290943141,0.101289268,0.439122213,-0.40576322,-0.815892411,0.077015782,0.178589084,-0.229287137,0.129690273,0.540547251,0.271631858,0,17.98,1
163377,-3.408011627,-0.567355094,0.339674166,-0.325992715,0.021603033,5.7982724,-1.366968416,1.796248298,1.025083787,1.55189128,-1.298321172,0.158534535,0.155592195,-1.448228493,-0.708640141,-2.112566026,0.569947626,1.584814238,-0.012943561,-0.267917131,-0.609774932,0.005644909,-0.802672296,0.757882404,0.624006317,-0.191664125,0.204423542,0.014406387,0,200,1
163378,0.09614298,0.535876871,0.61841872,-0.114262652,0.775720698,0.969674418,0.08049059,0.411293185,0.153753874,-0.268896677,-0.543902994,-0.297379564,-0.831532859,0.197860727,-0.093765612,1.008614655,-1.46297327,1.394430745,-0.311780772,-0.214014217,0.266653945,0.753410697,-0.232721693,-0.458265541,-0.258878297,-0.614271363,0.1194346,0.048155717,0,1,1
163378,0.217979646,1.027054497,-0.595393838,1.217161704,0.787429987,0.356066917,0.395846422,0.322031284,-1.336525275,0.385187894,-1.997454494,0.257681277,1.716945968,-0.275634675,-1.741735216,0.660909252,-0.391648798,-0.743537424,-0.1737193,-0.062840464,0.152649886,0.474897649,0.000229684,0.204187151,-0.581163124,2.383616852,-0.26887741,-0.102204326,0,19.59,1
163378,1.894053805,0.326643052,-0.517287947,3.968367802,0.438228982,0.576092563,0.043016017,0.024468156,-0.261666225,1.193171576,-2.312525193,0.150542755,0.191173144,-0.437960951,-2.586212761,0.284876067,-0.404238136,-0.93578607,-0.577765152,-0.257061821,-0.399715305,-0.886867047,0.201188612,-0.695875815,-0.035977281,-0.222323575,-0.010868344,-0.047451936,0,22,1
163378,2.048607852,-0.332048954,-0.707426372,-0.066085373,-0.170030456,-0.188953002,-0.3944794,-0.116471448,1.192579869,-0.251962311,-1.473293271,0.902112939,1.642881798,-0.386977188,0.608233555,0.453037795,-0.954927778,-0.099857889,0.409775188,-0.063908988,-0.238448795,-0.493405733,0.232246071,-0.991701245,-0.321866852,-0.227547538,0.014481543,-0.041291682,0,20,1
163379,1.955785106,-0.4565083,-0.294830739,0.299296379,-0.547895809,0.01031677,-0.714146835,0.082694832,0.893648041,0.142477619,0.624140573,1.428910745,0.992502134,-0.253109832,-0.379268652,0.508101244,-0.844566327,0.398134205,0.06652002,-0.117256071,0.208729124,0.838988484,0.106295717,-0.312887425,-0.25383782,0.57135137,-0.014728693,-0.058520077,0,11.5,1
163379,-5.501974512,-7.156295284,1.045623198,0.763479677,7.946174192,-5.478347092,-3.940364852,0.389651122,0.324819529,0.189398243,0.286974302,0.810610587,-0.544355452,0.582730979,-1.021633496,0.127258433,-0.876628273,0.098162112,-0.032762797,1.814608096,0.392667864,-0.981062,1.313127426,-0.386465834,-0.135099432,0.031925855,-0.372145357,0.064879699,0,1.98,1
163379,1.986326796,-0.417282608,-0.573684741,0.154195883,-0.30794036,0.178786893,-0.694026585,0.235901982,1.188778393,0.031704519,0.358460141,0.507427323,-0.927230992,0.325542842,0.134120622,0.573183987,-0.896105764,0.583537929,0.376482043,-0.248989704,-0.173672706,-0.459674218,0.365873844,0.27642892,-0.4222598,-0.648555785,0.020099888,-0.040615056,0,2.49,1
163380,-2.759855881,2.973595887,-2.564691071,-0.908318084,-0.427870399,-0.478016044,-0.611562387,1.409838069,0.277037341,0.794531487,-0.631593882,0.792839792,-0.009914709,1.409452984,-0.147316528,0.321799091,-0.422880241,0.991080636,0.551547869,-0.127545866,0.598051793,1.140939196,0.042560703,-1.091080656,-0.558471945,-0.252321422,-0.793894598,0.220987629,0,1.79,1
163380,-0.364528682,1.572759975,-2.170584872,4.178477223,2.357753101,-0.233674154,2.117600207,-0.234486948,-2.306755532,-0.874216482,-0.228537073,-1.055458344,0.694931822,-4.317546738,-0.828971626,1.357563862,3.101794202,1.512576183,-1.033422563,0.631396965,0.062876904,-0.11419906,0.502235966,0.017710781,-0.892066913,-0.047556439,0.227608881,0.403714819,0,221.63,1
163380,-4.2880102,-3.818904779,-1.155361511,0.623092691,2.705102867,-2.569387495,-1.098627723,0.462297773,0.485598975,-1.164500624,0.525370019,0.506475418,-0.879305913,-0.796528268,-0.795431884,0.659138951,0.855155153,0.878882852,0.318427403,0.134502988,-0.15075885,-0.944570491,-1.085714022,-0.345706785,0.036129813,-0.101330813,0.46395778,-0.780428924,0,147.87,1
163380,1.600368566,-0.545799598,-1.943593668,0.457066121,0.160001781,-0.649794947,0.339490983,-0.200870168,0.624019468,-0.854091331,1.167983246,1.366215393,0.741247186,-1.539745444,-0.818812139,0.241704116,0.835198617,0.519416423,0.372672688,0.302523568,-0.085298016,-0.420804315,-0.051226616,-0.48854529,-0.109798824,-0.107157901,-0.038402393,0.005099082,0,212.36,1
163381,-2.14154692,-0.583847078,-0.540259164,-0.220436522,1.151011997,-1.433231614,0.454809605,0.417977542,0.156850336,-1.868264062,-1.227836728,-0.378774686,-0.74714332,-1.181281453,-0.324097695,0.236394741,1.255165625,0.490490778,-0.004172627,0.664063018,-0.008094943,-0.672826219,0.080755955,-0.571234341,0.217044444,-0.057754098,0.20186825,-0.073597213,0,152.9,1
163382,2.058802142,0.11824486,-1.836324871,0.209257799,0.685572111,-0.330679752,0.094727657,-0.08179906,0.215847164,-0.217507473,0.83950902,0.865949904,0.341221753,-0.729316756,-0.499614309,0.610425465,0.067061588,0.276184858,0.484289822,-0.113179302,-0.334513935,-0.878507382,0.276423447,0.107743496,-0.227359567,0.176866415,-0.065130716,-0.043832055,0,1.98,1
163383,-1.859419589,-1.407000431,1.020622979,-2.789918029,-0.82878414,-0.499325984,-0.537072073,0.574959218,-2.350720335,0.437778568,-0.029978979,-0.661732127,-0.03937691,-0.080668989,-1.280664822,0.180119392,0.060746783,0.863966122,-0.436505393,0.256564949,0.041680741,-0.149846312,-0.019597242,-0.384132911,0.730858578,-0.128970301,0.111304947,-0.098228517,0,162,1
163383,1.79556837,0.070728064,0.609873598,3.879726978,-0.6919848,0.319073397,-0.779913445,0.243468133,-0.008728607,1.378875849,-1.462648046,-0.721317699,-0.850873643,-0.125300517,-0.064178507,1.579586953,-1.02127954,0.215816578,-1.826715404,-0.286022241,0.054111166,0.103923953,0.328790689,-0.040369563,-0.572987076,-0.174674861,0.021093371,-0.017803838,0,30.34,1
163383,2.348884273,-1.16960023,-1.406526335,-1.765891715,-0.836716762,-0.846326648,-0.830731724,-0.28843357,-1.851068328,1.858663252,0.536190886,-0.233630524,0.705310389,8.19E-05,-0.526142187,-0.327120988,-0.000987518,0.630617517,0.101284985,-0.430797876,0.090885758,0.767494063,0.017925714,-0.382747474,0.128658869,0.075709824,-0.013126205,-0.076915595,0,0.01,1
163383,-0.228489572,1.680906865,-0.022187312,2.612701115,1.305086745,-0.067589355,1.026950737,0.118378853,-1.835334564,0.989208256,-1.50692406,-0.84697018,-0.396684334,0.537569608,-0.749435651,1.049345599,-1.005946477,-0.42180092,-1.629955505,-0.314908895,-0.104369254,-0.505607401,0.043058089,0.48470764,-0.351890038,-0.38582405,-0.437058433,-0.295035672,0,0.76,1
163383,2.031657079,-1.755660684,-1.19516062,-1.822330173,-0.556827267,1.110121362,-1.309276292,0.298127903,-1.430961157,1.571943017,0.793301658,0.033459641,0.542265775,-0.202958928,-0.063025316,-1.050656238,0.837100251,-0.774692651,-0.71307617,-0.35647809,-0.051964052,0.29797948,0.187837849,-1.646563839,-0.411832145,-0.090581043,0.047483002,-0.063352235,0,85.1,1
163384,1.795058515,-0.456973135,-2.049602602,0.241424617,0.347659285,-0.217058235,0.000488236,0.053710409,0.971166186,-0.695138501,0.613673075,0.130601825,-1.432472886,-0.997881218,-0.548866995,0.351972602,0.775525738,0.786646926,0.498815869,0.006272079,-0.17220725,-0.612954106,0.07773521,0.073546119,-0.115194585,-0.116336965,-0.042548133,-0.012937679,0,121.36,1
163385,-0.352460139,2.371446842,-0.697076062,4.020850124,2.031728286,-1.69708409,1.623828017,-0.333036165,-2.425305309,-1.021641279,0.921171133,-0.506734929,0.555918173,-4.405955829,-1.201498171,1.26469595,3.357996376,0.944197208,-1.948713938,0.060952342,-0.129034258,-0.317069859,-0.209003675,0.557879029,0.22152297,0.033346604,0.045109151,0.131335732,0,4.55,1
163385,2.130326864,-0.603784209,-1.0398813,-1.66290095,-0.350725075,-0.663592246,-0.397661293,-0.190455792,2.051923122,-0.978219232,-1.343236294,0.976651002,1.134402999,-0.194587026,1.161930069,-0.124672574,-0.716700835,-0.014654451,1.17358258,-0.101824717,-0.283993556,-0.558878243,0.231178664,-0.995032194,-0.248695216,-0.500854315,0.030387199,-0.046597502,0,8.22,1
163385,1.817280608,1.433780377,-3.192151011,4.343094666,2.02893331,-0.722842896,1.049637498,-0.34176082,-1.461521336,-0.451572319,-0.375110479,-0.659532849,0.893213329,-4.398355532,-0.933250058,1.88265223,2.709941194,1.210131125,-1.771110873,0.066776602,-0.252240558,-0.693007572,-0.145729141,-1.147064657,0.322430052,0.060414972,-0.012133708,0.047277864,0,83.44,1
163386,-0.793987125,1.664352689,-1.395719691,-0.731175591,0.562389964,-0.371889469,0.190983936,0.88696687,-0.522783637,-0.824749997,0.458241389,1.113492723,0.794722242,-0.418303334,-1.041055696,0.851661262,0.244973932,0.399978197,0.18199418,-0.009093489,-0.259081258,-0.795380698,0.129442461,0.105237426,-0.273080083,0.129235199,0.089036374,-0.00701377,0,10.97,1
163387,-0.862473904,0.18409741,1.074054476,-2.015130228,0.582411544,0.230656773,0.08632141,-0.056584214,-1.033468491,-0.302849602,0.963607335,-0.778962416,0.11004308,-2.346684304,-0.423674629,1.792082171,0.88605944,0.248606955,0.696552475,0.231227692,0.225351471,0.680707664,-0.588787728,0.132338109,0.636353969,-0.024480765,-0.382386394,-0.089340775,0,25,1
163387,1.860142316,-0.458530476,-0.963103824,0.414894951,-0.136765936,-0.145106096,-0.224170171,0.034907376,0.531713426,0.225202704,0.859752754,0.860977175,-0.312516564,0.384457917,-0.315026933,0.25687711,-0.608690628,0.085097869,0.064521063,-0.075052966,0.05352958,0.087131596,0.202911863,0.719108529,-0.264945452,0.170362205,-0.059049351,-0.046154363,0,69.9,1
163387,1.59822319,-0.989501069,-1.244018776,0.448078384,-0.550091069,-0.921661365,0.277780721,-0.278089899,1.1520455,-0.305181572,-0.991623342,0.309857548,-0.629655524,0.265942746,-0.147127955,-0.516569927,-0.003793699,-0.630554981,0.213929235,0.17137552,-0.030283711,-0.355921914,0.030951114,-0.002610732,-0.181491191,-0.107712069,-0.067413488,-0.018409577,0,229.84,1
163387,-0.012464103,1.254683105,-0.914844605,-0.400888259,0.154487309,0.298540923,-1.671565237,-5.482889447,-0.495885321,-1.504128876,-1.477125467,0.975198477,0.427648321,0.898916039,-0.454151657,0.533460417,-0.459684163,-0.68116666,-0.3650419,1.14939496,-2.857701988,-0.116189971,0.310525704,-0.667490286,0.462134121,0.240451044,-0.074880809,0.171030793,0,1.98,1
163388,-1.237107261,0.91000676,0.658150651,-0.976423729,-0.349990311,0.119608685,0.267126879,0.359784573,0.515347524,0.206505392,0.678943659,0.441823086,-0.60185848,0.006922998,-0.398480218,0.668457376,-0.785470141,0.184972874,0.077233277,-0.030494725,-0.253956611,-0.624148504,0.167862398,0.729739317,-0.473206659,0.135399487,-0.324641036,-0.106896633,0,60,1
163388,2.030192416,0.178992925,-1.487768629,0.527204054,0.219979152,-1.080975388,0.1976031,-0.256233499,0.423089157,-0.394219655,-0.024955882,0.455457435,0.200213407,-0.853766756,0.190478469,0.099297234,0.701098172,-0.590007801,-0.211685043,-0.163567328,-0.32265112,-0.809070462,0.406259486,0.998836182,-0.333171772,0.144555817,-0.057405972,-0.025341821,0,1.98,1
163389,0.0094903,0.859413471,-0.548012288,-0.726106748,1.549253773,0.749156801,0.721091105,0.352278894,-0.031766271,-0.975396969,-0.097679379,0.045232078,-0.179507829,-0.903549938,0.600977404,-0.576305153,1.235580524,-1.615751978,-1.34782198,-0.083222137,-0.259426688,-0.496453222,0.185806944,-0.540543498,-0.645707355,0.215718034,0.273697467,0.072094818,0,5.99,1
163390,-0.752538139,0.072851472,0.992977419,-0.875528271,-0.12669092,0.221574961,0.855743592,0.209972778,-0.053106002,-0.576711999,0.715579689,0.662898,-0.014752379,0.02837362,-0.600160474,0.622215484,-0.879122869,0.236017581,0.036946051,0.460153904,-0.051875662,-0.41062194,0.556902573,0.728643313,-0.826112202,0.111415966,0.303551064,0.257821407,0,174.85,1
163390,-0.214753891,0.965133651,0.08177132,-0.826704658,0.61138414,-0.65481743,0.867901533,-0.03051131,-0.096151611,0.070556333,0.518270174,0.762261789,0.036920077,0.20878599,-1.070166058,0.17230478,-0.787023895,-0.173046394,0.29715493,0.107010417,-0.261249041,-0.53649217,0.019389466,-0.344368281,-0.425109948,0.145334355,0.35295223,0.143365515,0,0.99,1
163390,-0.114760615,0.973301026,-0.72566598,-0.985625394,1.093976457,-1.802918279,1.758338209,-0.52044003,-0.425218595,-0.491785169,-0.877247621,-0.04079671,-0.141912049,0.703129795,-0.191313621,-0.674122237,-0.403555971,-0.393033747,-0.144619914,-0.000492845,0.26841729,0.933245105,-0.182479918,0.101489222,-0.293060715,0.084415935,0.385734035,0.272569268,0,24.86,1
163391,1.851315224,-1.045145081,-1.058324135,-0.867173237,-0.495209597,-0.177819771,-0.509435266,-0.054566977,1.583072962,-0.439618601,-1.316950465,0.149285391,0.344321626,-0.093389239,1.285519071,0.48223994,-0.785340679,0.364331084,0.301765539,0.158861944,0.206598226,0.4420186,0.01330464,0.162499277,-0.275831406,0.697916727,-0.068626445,-0.028813164,0,140,1
163391,1.586602874,-0.980970713,-1.012588982,-0.081135913,0.366837438,1.782481611,-0.64652761,0.571445089,1.095646455,-0.261628002,0.941380716,1.054756619,-0.11058206,0.386241661,1.258555743,-0.203078915,-0.334157222,-0.533418834,-0.691064708,0.025469571,0.044279164,-0.066092374,0.24523275,-1.004898295,-0.567360771,-0.866974936,0.06760846,-0.021302436,0,157,1
163391,2.126665647,-0.88949998,-1.442240545,-1.051406943,-0.431247113,-0.758405853,-0.435273142,-0.225818933,-0.721962257,1.022262397,0.753086521,-0.074086193,0.139884642,0.197848345,-0.25297386,1.179137091,-0.203719525,-0.71001166,0.756230522,0.056173746,0.500319645,1.356127885,-0.100157703,-0.403270338,0.182108835,0.082031526,-0.0441232,-0.072905162,0,50.85,1
163392,-5.466250866,-2.037022926,-1.561605555,0.768506909,-1.943465413,0.288243744,0.778983134,0.512440397,0.710725172,-0.592204906,-1.199784779,0.31820084,0.58451471,0.511975901,1.688539576,0.703395592,-0.183580185,0.641292292,0.668364341,-1.941948798,-0.217713445,0.685743183,-1.07644242,0.869055913,0.014060575,-0.484285254,-0.318384221,0.296008989,0,421.21,1
163392,1.7064005,0.005090019,-3.344016455,0.348031453,1.704704224,0.539021367,0.273579731,0.255647627,0.050006973,-1.20927764,2.1144526,-0.082915718,-1.108872802,-2.396291451,0.830639759,0.288465081,2.791689072,0.187877553,-1.218935859,0.011031095,0.040722136,0.027696019,0.00415752,-0.96783077,-0.169369327,0.757560906,-0.045986768,-0.002429639,0,120,1
163394,1.97461011,0.007819598,-1.757634878,1.226864978,0.492629865,-0.666690514,0.454698426,-0.170169131,0.191320956,0.463815928,0.175206074,0.101859979,-1.797847194,1.015218727,-1.027217945,-0.374086752,-0.409966833,0.130797132,0.194388317,-0.341908895,0.073083701,0.293486428,-0.051882554,-0.430443035,0.414378168,-0.483331499,-0.032024323,-0.075785041,0,25.77,1
163394,-1.047228211,-0.44988037,1.435449021,-1.365576483,-0.873832581,0.980446432,-1.087002918,1.005065883,-0.235322866,-0.127131214,-0.759186588,0.372104911,-0.194261864,-0.513911372,-1.912825794,-0.982208721,-0.188088644,2.001907836,-0.307857186,-0.276228664,-0.299950367,-0.394963629,0.106765186,0.26821394,-0.526994516,0.486537043,0.269527662,0.107414026,0,55,1
163394,2.104407194,-0.111405829,-1.512981842,0.183002182,0.36914247,-0.607238094,0.201057224,-0.286921752,0.572803898,0.059894706,-1.627716321,0.229924296,0.500346559,0.166707263,0.090475155,0.188288452,-0.679831871,-0.558027671,0.531023932,-0.141641506,-0.344906794,-0.878476796,0.194431241,-0.995957442,-0.157103692,0.257824907,-0.073512256,-0.067118588,0,17.99,1
163396,-1.991962901,0.472968904,0.000521473,-4.472847283,1.185374736,3.845903106,-1.013573529,1.217562362,-0.873998174,2.409095234,-0.260946125,-1.076368448,0.160162665,-1.055200315,0.01007423,-0.2522693,0.010178328,-0.22852789,-1.057557686,0.598969351,-0.603562795,-0.981741276,-0.096555158,0.60802067,0.685835364,-0.337127774,0.933659233,0.52671781,0,10,1
163396,1.906731203,-0.360897745,-0.915250695,0.437605267,-0.187299122,-0.440816974,-0.127791312,-0.101819259,0.464872084,0.226727882,0.637383068,1.141193577,0.429681226,0.230688978,-0.459926516,0.354134272,-0.806704513,0.161993496,0.253761483,-0.067808884,0.031546601,0.120625505,0.11977513,-0.301625312,-0.194477109,0.2198024,-0.050842752,-0.05672864,0,57.9,1
163398,-0.892610828,0.286407484,1.049619784,-0.479752691,-0.553369363,-0.434536395,0.024417765,0.501475236,0.329192405,-1.060670609,-1.64634455,-0.38530224,-0.722184272,0.150530147,-0.032351683,0.509939475,-0.414990341,0.378911217,-0.360936535,-0.068917582,0.334705104,0.744002781,-0.000227664,-0.081110102,-0.439409015,0.517800385,-0.011463591,0.071841168,0,74.99,1
163398,1.994312697,0.188895938,-1.53082587,1.291514665,0.427909469,-0.882010879,0.515835965,-0.261520472,-0.024180935,0.437868944,0.758214291,0.904891206,-0.618895543,0.784480838,-1.198288705,-0.556647043,-0.332382007,-0.163018134,0.038232255,-0.32527784,0.099653998,0.48542001,0.005908673,0.016116355,0.410866338,-0.510497274,-0.018594418,-0.073214709,0,1,1
163398,-0.489506042,0.394967797,-1.576745284,-2.057573998,3.958028959,2.799854845,0.874150882,0.67791208,-0.779800993,-0.749270977,-0.387617378,-0.160949419,-0.601159155,0.707275377,-0.660210125,-0.54850095,-0.453816587,-0.777997375,-0.6541156,-0.087478837,0.21014122,0.486397559,-0.329864124,0.776545134,0.290778865,0.592344904,0.036325594,0.125601218,0,0.76,1
163400,1.807570644,-0.584859964,-0.57616581,1.395584939,0.37500822,2.201730313,-1.134993178,0.78226665,-0.121314236,1.204447671,0.408329196,-0.595924325,-1.530103786,0.345240943,0.473658854,1.175493098,-0.411781126,-0.768580943,-1.682798187,-0.238563788,0.186132874,0.427562735,0.327361813,-0.900957895,-0.970992118,2.323634729,-0.13958087,-0.08450885,0,35.97,1
163400,2.020672086,-1.866096982,-0.934778133,-1.33386986,-1.679452792,-0.933986292,-0.994339365,-0.215253182,-0.983619911,1.533938684,-1.169676962,-1.418466061,-0.849883441,-0.153861301,0.020441557,-0.544074773,0.636534174,-0.039572043,-0.249144952,-0.259029137,-0.121379275,-0.182076816,0.166034868,-0.064906451,-0.347382945,-0.208517091,-0.015012065,-0.027981331,0,150,1
163400,1.902809833,-0.654232448,-1.529838179,-0.0209551,0.102269087,-0.121495716,-0.040749522,-0.030076076,1.043235801,-0.0513894,-0.37856772,0.408173609,-0.93682683,0.439143,-0.790123042,0.053976674,-0.685402874,0.326431494,1.028686747,-0.078377214,-0.142440165,-0.426326171,0.002817202,-1.10518514,-0.015627083,-0.04747283,-0.05267589,-0.063513215,0,93.8,1
163401,-1.650967298,-1.022167863,1.64421963,0.724832589,2.47006432,-1.679846092,-0.161820954,-0.124119471,-0.052606117,-0.346067872,-0.882586996,0.551242497,0.573143364,-0.201606859,-0.391365712,-0.206477184,-0.585634725,-0.659356185,-0.299455155,0.426102465,-0.261704987,-1.082186146,0.379535343,-0.104818934,-0.364011332,-1.214874146,-0.053497568,-0.017118054,0,2.99,1
163401,2.04888251,-0.179160984,-1.110061744,0.260383742,-0.103321675,-0.932684938,0.120355067,-0.363928229,0.946719253,-0.240764099,-0.952575687,1.227596305,1.298978592,-0.234909589,-0.581835849,-0.676291831,-0.17760983,-0.565163949,0.317184125,-0.142914312,0.089018374,0.647949546,-0.004746673,-0.009431797,0.265095202,0.196348039,-0.018225485,-0.059972909,0,10,1
163402,0.057245552,0.606085185,0.953628196,1.279581618,-0.134859689,-0.240004726,0.476468389,-0.117125168,-0.42448025,0.062932181,-0.748509814,-0.174806231,0.168018098,0.232018075,1.507755828,-1.099078227,0.61968325,0.03736622,2.521855888,0.336768488,0.107607004,0.442574301,0.05712099,0.037443512,-0.793979121,0.610379322,0.191402919,0.196371369,0,51.67,1
163402,0.30944537,-0.154803063,0.506563897,-1.958504645,-0.200892645,-0.203742334,-0.016887757,0.163345174,-0.957101914,0.243901125,0.739534619,-0.54410542,-1.070190878,0.02334084,-0.935671833,1.306088521,-0.036605488,-1.235516382,0.835487648,-0.027218068,-0.159450687,-0.689213501,0.316111335,0.607497608,-0.811734585,-0.795314291,0.016526704,0.002199285,0,19.95,1
163403,-0.643734602,1.539107254,-1.261725183,-0.745809809,0.781475479,-0.487196895,0.580899909,0.410424475,0.250631906,-0.445709821,-1.336415621,-0.276733744,-0.117843272,-0.814755988,-0.119315582,0.551796936,0.366289062,-0.064077163,-0.134061399,0.152951529,-0.401143474,-1.006059855,0.095343671,-0.093061481,-0.239654986,0.167718652,0.318921546,0.129687016,0,14.99,1
163404,1.932126717,-0.10619346,-0.729861781,1.452904608,0.086985363,0.150120191,-0.094756581,0.027974249,0.764180794,0.135511482,0.125866564,1.74733297,0.44116881,-0.213493973,-2.471021356,-0.647771341,-0.191016064,-0.483271636,0.633290044,-0.250361988,-0.294897875,-0.430797861,0.181149029,-0.407164004,0.084395216,-0.81555044,0.043690687,-0.056158288,0,4.49,1
163404,-3.605726415,-0.740405024,-0.100251756,-2.554564601,0.056689819,0.071302267,-0.040720349,0.947520524,0.617463712,-1.385892186,-0.526978818,0.073579853,-0.878484094,0.598261591,-0.10203848,1.680577948,-1.290974006,0.766227133,-0.12341398,-0.827895643,-0.339107045,-0.896260034,0.01196111,-0.334086918,0.56505119,0.289882592,-0.213535712,-0.498097118,0,48.4,1
163404,-2.261248052,1.137077252,1.031880647,0.463938858,0.14838824,0.320383332,0.965895417,-0.426075283,1.923348203,2.712278752,-0.715390236,-1.029238071,-0.940300892,-1.023669078,1.558589533,-0.294431271,-0.767877666,0.508308904,0.081758647,0.903989961,-0.274471114,0.722518281,-0.315672177,0.635516516,0.302252944,-0.427029625,0.554397211,0.537113207,0,86.7,1
163404,-0.440572141,1.351265109,-0.948803316,-0.56172277,0.521762086,-0.870183006,0.552194277,0.381117701,0.118937701,-0.725319879,-1.065854309,-0.458804741,-0.803372221,-0.599385839,-0.153955469,0.51044918,0.536155825,-0.047975236,-0.216532725,-0.015204826,-0.347552061,-0.964809601,0.151529937,0.445099678,-0.362522809,0.128897614,0.203834682,0.07079543,0,9.99,1
163404,1.947904655,-0.595294222,-0.346536929,0.299083247,-0.677788388,0.089570351,-0.888483598,0.246364758,1.168168591,0.203159678,0.531097234,0.396128612,-1.097182951,0.156352808,-0.183822268,0.584560135,-0.676040064,0.656452771,0.027295819,-0.223495204,0.197319947,0.657295982,0.204979337,0.789327901,-0.337829046,0.516358199,-0.035815536,-0.05163643,0,11.49,1
163405,2.0102623,-0.177173511,-1.577932401,0.553470305,0.024523984,-1.144138843,0.305985652,-0.210361531,0.386787662,0.356286669,0.540785959,0.018613806,-2.206199085,1.021945678,-0.951687277,-0.317208815,-0.196654371,-0.09623424,0.405393262,-0.346084965,0.013222062,0.100818961,0.082897243,0.075365799,0.104791189,0.359824867,-0.101413242,-0.085646156,0,15.13,1
163405,-2.438391523,2.824992113,-2.697722123,-0.914338191,-0.01973809,-0.073483317,-0.803279611,1.005181104,-0.2715418,-0.302986456,0.04861854,1.704030739,1.473014076,-0.086517602,-1.066695578,1.068179063,0.516815551,0.402617069,0.123809502,0.011947672,0.479587295,-1.149614347,0.315170465,-0.30710841,-0.007307045,0.178382031,0.211198343,0.028052184,0,9.99,1
163406,2.096428468,-0.492556272,-1.219082012,-1.434397913,-0.459631323,-1.409554558,-0.042132561,-0.363908006,1.768273652,-0.914105623,-0.539575413,1.034257938,0.502206737,0.14733052,0.888820627,-0.834102605,-0.142725732,-0.36130353,0.748832964,-0.180353074,0.015200931,0.346330745,0.127570481,-0.030584206,0.038851099,-0.231467491,0.004016589,-0.055264177,0,5.84,1
163406,-1.012993826,0.71264718,0.152432701,-0.918602217,0.014423191,-1.172847914,1.19689373,0.156973774,-0.320974694,-1.304480461,-1.282870291,-0.49105995,-1.006135548,0.865019996,0.134234926,0.186028764,-0.572857037,0.281286137,-0.9165011,-0.106720215,0.434930534,0.874835374,-0.13104019,0.039730835,0.410998598,-0.199852194,-0.077722999,0.0505214,0,118.21,1
163406,-0.253597166,0.221582319,1.467702546,-1.366339003,-0.421149216,-0.642125528,0.181159637,-0.023417227,0.810725918,-1.119554409,-1.037701396,0.069803713,0.035916705,-0.302777896,0.529012215,-0.217207645,-0.222467242,0.272358825,0.595547865,0.006766068,0.307028367,1.075885462,-0.229250717,0.146198051,-0.41579688,0.834045434,0.126851673,0.158168659,0,14.95,1
163407,1.968817422,-0.803779504,-0.772742167,0.512537371,-0.622289989,0.09653523,-0.749134708,0.154172672,-0.391444163,1.197858148,0.300652152,-0.083110309,-1.275826208,0.477704118,-0.387315969,-1.209750554,-0.413434368,1.871773456,-1.00973624,-0.65382725,-0.258435605,-0.328179481,0.262217076,0.594891427,-0.207446992,-0.703948917,0.038510737,-0.032737519,0,46.6,1
163408,-0.670386701,1.025840391,0.774447304,-0.694459146,0.851524491,-1.087496746,1.644299466,-0.372582332,-0.836919254,-0.939992678,-0.95996423,0.088008197,0.168520849,0.22306761,-0.77701159,-0.624248188,-0.106174655,-0.737253657,0.172306566,-0.00122414,-0.011426426,0.015637007,-0.514377532,0.121192536,1.004112624,0.677824386,-0.078409457,0.027234697,0,28.95,1
163408,-0.756836365,0.797762196,0.753694702,0.856262994,0.30582212,0.208098376,-0.099053568,0.722678171,-0.5390617,-0.31698768,0.266309522,-0.103129138,-1.577354702,0.951666639,-0.012984306,-0.057571422,-0.141528257,0.870989057,0.804867947,-0.139782282,0.225260113,0.436061587,-0.137823966,0.653533716,-0.246054914,-0.547296563,0.071317281,0.056411856,0,1,1
163409,-0.574709224,0.121006584,1.471906691,-0.404116308,0.309309783,0.177510686,0.031981045,0.263368912,0.285374492,-0.695489111,0.125525747,0.507007002,-0.145283187,-0.025361546,-0.22255917,0.126745284,-0.733779071,1.02758624,0.590021347,0.071861705,0.332532367,0.989412636,-0.238242132,-0.527822012,-0.130474258,-0.136660383,0.167623532,0.153059291,0,30.56,1
